signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_full,PCYT2,PP,True,8,0.14717744318982304,0.0,0.0001781395722899526,0.00031944210161490125
unsupervised_full,ACKR4,PP,True,7,0.14726029263870394,0.0,2.0456624619663574e-05,4.5693639413606424e-05
unsupervised_full,TSPAN4,PC,True,4,0.14751574510608687,0.0,0.033169973154738956,0.04105975384824621
unsupervised_full,AUH,PC,True,13,0.14762355560687423,0.0,7.598846558469724e-07,2.6049680770715275e-06
unsupervised_full,AKR1A1,PP,True,9,0.14767147138500195,0.0,0.00031616057105133985,0.0005371439005371843
unsupervised_full,UBA6,PC,True,10,0.14781538394620625,0.0,6.573177751130666e-06,1.6846351865273596e-05
unsupervised_full,YTHDC1,PC,True,8,0.1480393075955428,0.0,5.6117448828827814e-05,0.00011322198850941062
unsupervised_full,TDG,PP,True,10,0.14805380624909698,0.0,0.000269295536183556,0.0004635531354950362
unsupervised_full,ZNF544,PP,True,6,0.14806884188981975,0.0,0.0019321570230232026,0.002855179110623423
unsupervised_full,POFUT1,PP,True,10,0.14817623932355434,0.0,1.599133777259661e-05,3.6635485833684214e-05
unsupervised_full,TNRC6B,PC,True,13,0.14832246506025445,0.0,5.223910633379073e-08,2.720279353136293e-07
unsupervised_full,FEZ2,PC,True,12,0.1483319656024694,0.0,0.00014855681839405277,0.00027123043117417077
unsupervised_full,MGA,PC,True,14,0.14843859591167727,0.0,4.560526484108653e-08,2.4315168842408445e-07
unsupervised_full,PLG,PP,True,9,0.14850917136813144,0.0,1.7923153481682146e-07,7.618013357662396e-07
unsupervised_full,ACTR3,PC,True,10,0.14852420700885424,0.0,6.033791367893993e-05,0.00012087519738183672
unsupervised_full,BACH2,PC,True,9,0.14868100726210667,0.0,1.452175090563299e-06,4.539862263762718e-06
unsupervised_full,KRIT1,PP,True,11,0.14881183686320149,0.0,4.2175754644422105e-06,1.1499768886021678e-05
unsupervised_full,HDGF,PP,True,7,0.14882522667312165,0.0,2.0950026719355936e-05,4.6660673522407026e-05
unsupervised_full,CMC2,PP,True,14,0.14885744590324204,0.0,4.4321751059134e-07,1.644962933930605e-06
unsupervised_full,CDH1,PC,True,5,0.1489817200765634,0.0,0.0035087306218330094,0.0049669955834087025
unsupervised_full,KCNC1,PP,True,13,0.14904159867204791,0.0,5.202590723354137e-07,1.8928242631731642e-06
unsupervised_full,PLOD2,PC,True,12,0.14916966558559888,0.0,4.216449022698594e-06,1.1499768886021678e-05
