"","logFC","logCPM","F","PValue","FDR"
"SLC25A21",-1.24159756129094,4.11615246470003,9.17152739814175,0.00455314569058612,0.417371688303727
"LINC01473",-0.457416614991057,8.31907129865017,9.11230061276018,0.00469742827003969,0.424358323324395
"Z93403.1",1.92980313398319,0.875763922386711,8.7069759450329,0.00475115368240101,0.424358323324395
"EEF1D",0.74713264711219,5.8695781300943,9.0874204786907,0.00475148432046132,0.424358323324395
"SLC49A3",1.64009263684943,2.02564465683129,8.84225763002124,0.00476473581300367,0.424358323324395
"XKRX",2.31247982082794,0.863676698916596,8.63380921251742,0.004774201060566,0.424358323324395
"SRC",1.59035692674245,2.46286731545805,8.93855063510911,0.0047862911043676,0.424358323324395
"SUSD4",2.95664080664542,2.35976000793149,8.92617394997056,0.00488290397947139,0.430571288407192
"FGFR1OP2",-0.685163425626202,5.03810459490971,8.99986941290542,0.00493853907783592,0.430915101377941
"PCM1",-0.450208560478967,7.66876941274649,8.98773564130778,0.00495837972328192,0.430915101377941
"AC011455.6",0.93345091611473,3.39061141757263,8.96480523853961,0.00496647913452543,0.430915101377941
"NTF3",-1.39695467415432,4.89949384190623,8.96109918882254,0.00501377562937755,0.431284478673025
"CUEDC1",1.04031681619868,4.2796626700306,8.96561544227833,0.0050238993201357,0.431284478673025
"AL590652.1",1.84247526249963,2.81024943947986,8.86455296960217,0.00511512019418312,0.431953287447769
"EIF4EBP1",0.874874352737922,3.79788428241297,8.91523634622142,0.00512580124726068,0.431953287447769
"AC008945.2",-1.57616433830823,4.92043138280351,8.91151507283345,0.00512772622837303,0.431953287447769
"FAM53B",0.649425014930503,4.87280166889349,8.91179570884559,0.00513818086147424,0.431953287447769
"THBS1",2.87008164982538,0.869827624485266,8.40367289311212,0.00539936608719486,0.43942766762061
"TRDMT1",-1.33565576880288,2.52222019779356,8.6704899921748,0.00540037082042761,0.43942766762061
"SULT1C2",2.39854484531859,3.16246073749667,8.71421153456303,0.00540639221385228,0.43942766762061
"MACROD2",-0.493784692720178,9.23543709518521,8.78427485346876,0.00541788863093826,0.43942766762061
"SLC2A14",1.62799511818431,4.70103416481558,8.81382063919989,0.00543648765643075,0.43942766762061
"ST18",-2.19243221030394,4.14488461588106,8.74519951891043,0.00546097600985622,0.43942766762061
"LINC00265",1.32867780254753,2.17431265747003,8.58548297199047,0.00546550425694061,0.43942766762061
"PTCHD1",3.67678962149329,2.9091857075743,8.6469916199505,0.00549839372955648,0.43942766762061
"ABHD2",-0.674360479025409,8.86287619195697,8.74707502893864,0.00550681728042356,0.43942766762061
