"","logFC","logCPM","F","PValue","FDR"
"ZNF569",-0.784862297137391,4.7766783360906,11.9525402984568,0.00138167740916814,0.137407890306083
"WDR72",-1.02307806590711,8.11776783079955,11.9341016540673,0.00140405789270104,0.137407890306083
"CELSR1",0.89555011995375,4.49339517688218,11.8736913571805,0.00140911637122685,0.137407890306083
"SLC2A11",1.09247436566759,4.51055992175724,11.8655881321121,0.00142051959388963,0.137407890306083
"ALS2CL",0.932849824700316,5.20564409288318,11.8914293023126,0.00142181871123058,0.137407890306083
"NOS3",2.91505583264563,1.53890149097588,11.1794620487855,0.00142195771759314,0.137407890306083
"JAG1",1.76056347036067,2.28206127163446,11.3109202198731,0.00144293119791658,0.137407890306083
"MEF2A",-0.633434796499374,8.6787716716377,11.8569545835705,0.00144841206717722,0.137407890306083
"CDH8",1.94873085288796,2.30204893712428,11.3516367203585,0.00145374845580097,0.137407890306083
"ARFRP1",1.32740152013272,4.34730019032152,11.7324625403644,0.0014694142874852,0.137407890306083
"NME5",1.72449666614147,2.15215797510611,11.2144980186654,0.00148725833209433,0.137407890306083
"USP38",-1.08170314002717,4.30993970226438,11.7102726568527,0.00149990566925385,0.137407890306083
"GUCY1A1",2.2745714160503,4.4307252497532,11.7480601691025,0.00151598098257403,0.137407890306083
"CRIP2",1.67351396259603,2.48210510020157,11.3290172831189,0.00151872250188977,0.137407890306083
"AL139231.1",-4.27043771756097,3.54317747291996,11.4295010567639,0.00151903475937514,0.137407890306083
"MARVELD3",1.17016310691096,3.78428454763846,11.5889417957928,0.00153478950743565,0.137407890306083
"BACE2",2.38506172569819,3.34973115382398,11.432933850416,0.00155100987982153,0.137407890306083
"PCGF1",1.60915298676858,2.24624040068677,11.2226550267965,0.00155167509764968,0.137407890306083
"SPATA21",1.81324381824512,3.8096495235211,11.5216639682722,0.00155363431500205,0.137407890306083
"RILPL1",0.780480491128864,5.55493938273695,11.6659696198046,0.00156650722174546,0.137407890306083
