"","logFC","logCPM","F","PValue","FDR"
"TNFRSF21",1.80310370937414,0.286137577081569,15.4298025423612,0.000273835194181521,0.0966787600112139
"PTCHD1-AS",2.58315910158221,4.84116388358008,15.9832304419114,0.000290413716805849,0.100700956302428
"LRRC1",2.19892971186516,2.58324478804476,15.6520222031875,0.000301350504547744,0.101270371834614
"AL161785.1",1.69168650798005,0.040793613312991,15.0944597186888,0.000302486433536287,0.101270371834614
"SPIN3",-0.569141777257321,5.25339838068202,15.8227424333304,0.000307734114616519,0.101281034535993
"AC068875.1",1.41950133580847,1.11907708920828,15.3424278640349,0.000313905187745809,0.101590182260802
"CNKSR1",1.86889105814264,2.02008518033226,15.3670701482295,0.000327612142877073,0.104288075252246
"KIAA1522",0.709222681012151,5.1428383115684,15.505750283925,0.000346305303260524,0.108235091637257
"AC010333.2",2.18433122566183,2.84281296286515,15.3513568626345,0.000351159273516695,0.108235091637257
"ZNF569",-0.572479790564669,4.69013743216781,15.3648160681231,0.000365138665317671,0.109080238262364
"UBD",4.89029713650229,-0.903135964847874,14.5964726879305,0.000371546138267181,0.109080238262364
"PDGFA",1.65954796019581,2.15057361488531,15.0563557292244,0.000373188185080272,0.109080238262364
"KCNAB2",2.35515324471476,4.14990939118986,15.2593507056634,0.000376371200101885,0.109080238262364
"AC006041.2",-2.37059841915874,1.20582970958166,14.508951984269,0.000409945332162596,0.117063506763725
"NRSN2-AS1",1.07528506607532,2.94794913350977,14.8704103667111,0.000423807188566331,0.118142464193945
"NOS2",2.7245294437892,-0.168654244876229,14.1939018268732,0.0004354394764012,0.118142464193945
"KTN1",-0.48462669351542,7.2294832701463,14.8789331962912,0.000437358109101257,0.118142464193945
"SOX9",2.08664677155788,0.534937858921569,14.3393227282898,0.000438060429599547,0.118142464193945
"ATP5F1A",0.794871476911197,5.07644500324584,14.8115698979397,0.000449638247745929,0.119603773900417
"IGHG3",1.91853505316643,0.752563638922699,14.2790750968913,0.000456034264322445,0.119665856008287
"AL359813.1",2.22312618230699,0.778302002980302,14.1603896575315,0.000481997825901404,0.124792450444713
"METTL7A",0.64372107379054,6.18809969377177,14.5125897673352,0.000502917912429788,0.127055728349465
"S1PR3",2.13476489275665,0.922240865716379,14.0366984633444,0.000503825887470843,0.127055728349465
"BAIAP2L2",0.987324675901363,2.78580584594379,14.3390195976755,0.000519238263725389,0.128960660080013
"ZEB1",-0.584570184762563,7.75494999491256,14.4004437752969,0.00052466227965398,0.128960660080013
"SOX4",2.22320702074134,0.78778375904891,13.8350534575596,0.000541495467667338,0.131434487389555
"EPCAM-DT",1.25604076877834,1.87657365186124,14.0355779511591,0.000551518213731651,0.1322145762252
"IL32",1.90500537085521,5.10252442813474,14.2079586540425,0.000566267571426176,0.132617846900581
"TMEM30B",1.08627218748239,1.12454889759053,13.8316945605488,0.000566859681365135,0.132617846900581
"SH3BP4",0.744920277454436,5.39928021886247,13.9453349090404,0.000625926900348967,0.14469343513067
"SRC",1.43596521320399,2.5120578027529,13.601118010525,0.000680485485949668,0.154690697566156
"NPW",1.03065708402942,2.69896494209687,13.6122511014939,0.000685106601642261,0.154690697566156
"AL353740.1",3.22482044927907,2.45978045866715,13.4339931732294,0.000725965802346361,0.161521471816187
"PHIP",-0.603281077315232,6.76766413742635,13.5389603651468,0.000731995546391208,0.161521471816187
"SLFN13",2.10054156701109,0.91439783763853,13.0229843942195,0.000763090677523575,0.166490952541042
"LINC00589",2.20975074240774,1.43681310842051,13.0039847519879,0.000786737807404136,0.168360291969542
"LGALS3BP",1.3164257619795,2.25269995652312,13.1873249754825,0.000788999205336716,0.168360291969542
"ARHGAP22",1.49145418923354,1.5542526373147,13.0003042571938,0.000812963607188173,0.171373221129988
"LINC02672",5.53078085130539,2.39487336980844,12.9730964874131,0.000823645011721548,0.171373221129988
"NEURL3",1.51108238716478,0.79772820444766,12.8447651463864,0.000829595364415432,0.171373221129988
"AC005329.1",1.41775221234085,2.0127522810548,12.8896547527026,0.000875750522910755,0.179003406882958
"KPNA5",-0.66707218017546,4.16126164313759,13.0401673894285,0.000890871183125408,0.180037041300603
"FGF13",2.0783798557756,3.89419792097776,12.9829350405624,0.000909278690884373,0.180037041300603
"IL18R1",-0.815107390214113,3.85752226268317,12.9784765705898,0.000909419824243094,0.180037041300603
"MARVELD3",1.03519401297575,3.60240767702202,12.9517469682045,0.000917894071931184,0.180037041300603
"GPC3",2.25390944708153,2.80236191508282,12.8194192490654,0.000929231101776853,0.180438095343029
"AL139231.1",-4.43190619892664,3.25332923764765,12.6561667312454,0.00096606638843207,0.185733436936376
"PTCHD1",3.51879243638085,2.37526664168582,12.5085998105333,0.000998474868777328,0.190082205901158
"HKDC1",3.0900123021607,3.9427820196424,12.6281841773565,0.00103738492662068,0.19557223791379
"LINC01310",3.25693393728846,0.288590206527514,12.1716688983501,0.00106050208733226,0.196715710099247
"RNF212",2.00078700022749,0.602642333337624,12.1729049796703,0.00107932825089618,0.196715710099247
"TSPAN5",-1.87122753519057,1.07253669416761,12.2100236840275,0.00108198645346923,0.196715710099247
"GNA14-AS1",-2.07928792236225,3.19638704274328,12.5246420335685,0.00108397265324027,0.196715710099247
"PSIP1",-0.81453191728857,4.35764212888696,12.5024422335505,0.00110425728752525,0.198541370455234
"ZNF607",1.25787772369172,1.31707815184365,11.9898268958263,0.00122137025559078,0.217583189202402
"AL035661.1",1.93105971849024,0.177885412217806,11.7707484302953,0.00124688345202921,0.219742557193893
"IGSF3",1.7567836837441,0.700887790734609,11.8721424712426,0.00125612441283974,0.219742557193893
"SCAT8",2.32979030086661,-0.112554348865501,11.605045298592,0.00131694180189595,0.228324784903711
"PARP11",-0.471778466526235,5.19956529447036,12.0209984325214,0.00133991733361117,0.230252343221785
"SPATA21",1.62396307298446,3.37421012818939,11.9649110732225,0.00136101520244468,0.231826256149743
"ZC3H12C",-0.620589877651827,6.52528406390499,11.9200540486955,0.0013943116614947,0.23512777599356
"HECW2",-1.59445630507401,3.91997187867903,11.899899448116,0.00140461540916948,0.23512777599356
"CYP2C19",-1.49075793404845,9.08912970417105,11.8168356105484,0.0014537652149725,0.23974520973785
"PELI2",-2.86339987266929,2.01803243448627,11.5628965219542,0.00145689230348472,0.23974520973785
"ADCY10",-0.796318067818725,6.10873126193952,11.7354061663091,0.0015035172865446,0.242658229173473
