"","logFC.F1...F0","logFC.F2...F0","logFC.F3...F0","logFC.F4...F0","logCPM","F","PValue","FDR"
"CUL7",0.196993132280972,-0.0851804100832346,-0.151144024999527,0.118747213943522,3.86634010734906,1.84298918107144,0.140916334283955,0.519709329704789
"KIF5C",2.40468598544231,2.99288835361687,2.28957246843704,2.81118500645495,-0.107064141332303,1.80939376382361,0.140985678105909,0.519818220749334
"CLASP1",-0.181393136904447,-0.368438032564959,-0.275929645560973,-0.239345930386249,8.4580380937183,1.84277579001706,0.141008870063229,0.519818220749334
"BDH2",-0.654367306333828,-0.56643946182455,-0.758088593032008,-0.339896157981348,5.90317201155332,1.84271094252715,0.141040699458051,0.519818220749334
"NGLY1",0.249481262868083,0.111110762982706,0.178587276647465,-0.0760969016175121,6.27491543559758,1.842634958152,0.141044768868528,0.519818220749334
"ICK",0.450700957399304,0.230168813855257,0.332536843448155,0.106753071214649,4.69272294559554,1.84233866815306,0.141146445741263,0.520090361222413
"TSPOAP1",0.00642747372948619,-0.0425235601942907,-0.332372743531737,-0.609536121581872,4.08193275170136,1.84204540474271,0.141168090625777,0.520090361222413
"SDCBP",0.451296338465016,0.570737253097463,0.59066663584963,0.610240937265095,4.23088025886401,1.84204913755602,0.141193546798938,0.520092998213996
"HS1BP3",0.471447109379949,0.568894495429433,0.566719791364671,0.774122531363232,4.25513122481578,1.84147786761013,0.141299828534341,0.520393306841085
"NIPAL2",-0.1198992941505,0.226122929072047,0.627321051277129,0.404166111314771,4.60736542932501,1.84125093187057,0.141351451399359,0.520492242304664
"AC138811.1",1.95125004533748,2.45051470445115,2.12985950682637,1.12045275642629,0.831552796091073,1.81468058223113,0.141413757386956,0.520630474218667
"AC009403.2",-0.189695603911037,-0.894227693386091,-0.321766829303362,-0.176572076253114,1.14170312989394,1.82395348583257,0.141449471269071,0.520670773072738
"AC005842.1",0.696726342207652,0.608523194953553,0.54606746384948,-1.37516755844008,2.57218710258498,1.83441405295639,0.141535460945347,0.520800400088242
"AL359094.1",0.405754102960866,1.2794195013313,0.944633567851827,0.137267904570991,2.93492109118057,1.83841622317474,0.141572105806378,0.520800400088242
"AL592546.3",1.31337875122651,2.0262757910819,1.66397817772187,0.710189591989954,1.82502849754188,1.82908776230805,0.141581589313069,0.520800400088242
"RELCH",0.128861654129921,0.19226992495579,0.140628535173554,-0.220160150950328,6.12649723123965,1.83970272802896,0.141597410846899,0.520800400088242
"CD59",0.241641714589208,0.413280304280751,0.414630786491751,0.727851643125396,4.05759357601498,1.83940803151519,0.141662840901179,0.520800400088242
"GVQW2",-0.271698904028912,0.0799845680768364,0.0649424833592099,0.27809975247008,3.65489567799819,1.83874069521187,0.14169719800913,0.520800400088242
"EBPL",-0.353118608528743,-0.564342177352472,-0.515307322708579,-0.437429690829523,6.30142162010513,1.83914489035844,0.141701534414486,0.520800400088242
"AF127577.3",0.862741674757726,1.44374961384713,1.09985222188393,0.100207645511179,1.59016375121383,1.82505168116408,0.141705302506613,0.520800400088242
"MARCO",4.38446603559204,4.66463749330896,4.05576724194315,4.53960967326725,1.39754311628656,1.82153346656396,0.141707653339584,0.520800400088242
"ASB6",-0.297210501668688,-0.258970177769565,-0.783907870452265,-0.0802460809162692,2.00164901318284,1.8263001251161,0.141777475106433,0.520965929328339
"COL19A1",1.45012245877274,0.674788588041528,1.14942450022222,0.657935171533403,2.12105885623152,1.8292992998067,0.141837004869956,0.521039094622652
"AC008870.4",0.567204004384399,1.11032488526404,1.12261668330193,0.345945601228163,1.80615575713915,1.82780876941841,0.14184695740298,0.521039094622652
"LINC01290",-0.680431308359918,-1.14016400892905,-0.734972251300944,-0.649673483112125,3.93926653176671,1.83754194327359,0.141913878509053,0.521193842420913
"PTH1R",0.290790313524448,-0.318276501145353,-1.19118936456922,0.80356285151405,3.5395839374063,1.83344594117693,0.14196562408487,0.521203429873836
"AC010997.3",-0.424847220743703,-0.497393227658156,-0.768756566128719,-0.400646584179331,2.6968398833767,1.83227771474415,0.141984001684561,0.521203429873836
"AL121672.2",0.0632221180736562,0.963485605177482,0.710425930545044,-0.0107135807316394,0.894488920253617,1.815588185121,0.141990868751187,0.521203429873836
"TRAPPC2",0.584902384279679,0.616821809488082,0.298163843224511,0.233077270398938,3.55921901106767,1.83684963551865,0.142017986000836,0.521211959097343
"CPSF1",-0.592648291681681,-0.416631489683695,-0.58936336334789,0.0368870227041387,4.63374182548932,1.83699153512112,0.142157288208183,0.521632136971972
"NCKAP5-AS1",0.38394464771726,1.18265304972238,1.13965196278975,0.135920229350887,1.89884121954439,1.82685820905849,0.142257370423269,0.521908279413258
"SMARCD1",0.0336012455570614,0.214074400181794,-0.175335412505753,0.207206213890657,4.50394043916876,1.8360793238986,0.142328919892503,0.522000632734134
"FAM53A",-0.736865049050258,-0.913322570561656,-0.959500204810668,-0.572689009224006,3.86675394752916,1.83533996749275,0.14233220563372,0.522000632734134
"CITED4",1.28471990656168,1.79853969258593,1.47763225770102,1.76697296646255,2.02667210679223,1.8255033171614,0.142384094971902,0.522083209281821
"AC005920.2",0.595550814240447,0.940761114425311,0.776459008239734,0.0781411626563241,4.65882433837747,1.83555847091689,0.142430955294316,0.522083209281821
"FAM198B-AS1",4.99432825200933,5.21933214853964,5.32943910157635,5.56155824744387,-0.381338315078037,1.80128916303358,0.142463658026574,0.522083209281821
"CNTRL",0.0511877200345699,0.206172182954315,0.00994188655194263,-0.277782067474219,5.09436870329315,1.83517234631488,0.142487339019023,0.522083209281821
"KAT8",-0.640953668600779,-0.509663221030444,-0.542244174337431,-0.259625144353279,4.96845209509291,1.83519966538391,0.142491435413622,0.522083209281821
"WAS",-0.377047139446369,-0.376105856086531,-0.604031522815221,-0.18149158235641,3.19619772995888,1.83270196600494,0.142503732035919,0.522083209281821
"RRP12",-0.780951948145738,-0.680147456504178,-0.667436714903173,-0.368319279633633,3.67689825113013,1.83406401151291,0.142542770503351,0.522131907831641
"PRELID3A",0.500088826669269,0.612964731560209,0.0483644286523768,1.39618019511813,-0.0365142419925802,1.80161004643327,0.14262174796596,0.522131907831641
"MT1M",0.0342357184552273,-0.947448759869804,-1.0121408307023,-0.850133078724719,2.78825880616074,1.827837606932,0.142622080655142,0.522131907831641
"PI4KB",-0.303212554089951,-0.242861455746102,-0.2373619283242,-0.000615831804369817,5.89018506031205,1.83420423660791,0.142643443419672,0.522131907831641
"SLCO3A1",0.654629868812369,0.96190298068384,0.506001710612576,1.26203056340386,3.60842096968244,1.83339687546464,0.142653844916443,0.522131907831641
"OXA1L",-0.649565973679504,-0.468785826838709,-0.890187179068525,-0.648552260405306,5.05779856285975,1.83420713955821,0.142679452702932,0.522131907831641
"PPP2R3B",-0.509294228602211,-0.433084408399525,-0.557109609424395,-0.00682284717999401,4.34022772820853,1.8340461444672,0.142696051821532,0.522131907831641
"ESAM",-0.14232899956815,0.234792983837405,-0.908015937472666,0.82667630361412,0.626063169509423,1.80740466048817,0.142715723641928,0.522131907831641
"TMED1",-0.0564848123837776,-0.161271265499738,-0.569537236457526,-0.640589233754513,2.54731688177317,1.82700072792603,0.142809637560663,0.522360638862839
"TADA3",-0.621423382865685,-0.44417520286087,-0.627737076435746,-0.772999144671026,4.2523089414442,1.83327508790285,0.142850892910014,0.522360638862839
"LNCTAM34A",0.0787679853184553,0.522992012654724,0.47278195789789,0.91667406574115,2.32885862025878,1.82565809947637,0.142852788165848,0.522360638862839
"ATP5F1B",-0.714847085343772,-0.42889883299914,-0.682129764548745,-0.192795547918917,4.70955836363347,1.83295008537375,0.142925939223566,0.522537233801356
"AC104083.1",0.712588603347795,0.988099452460511,1.87872776358352,2.13079508207174,-0.354410775555513,1.79319089515713,0.143004781560103,0.5226541862893
"ZNF26",-0.252347590910508,-0.334604926617499,-0.238541351409908,-0.195055083058017,5.56895380292899,1.83234211372533,0.143007652912951,0.5226541862893
"LINC02462",5.62714216179711,4.84637867394575,5.5710346138453,5.57597068734149,-0.292204546633127,1.79835766344164,0.143066593034034,0.522696069156495
"IL27",-0.853894825801611,-0.87004395642392,-0.979768197105864,-0.742370189945385,6.40605367094851,1.83191395437772,0.143068841305607,0.522696069156495
"AL009177.1",-0.760333032241014,0.342010765063512,-0.128496329654957,-0.0368697388595902,0.112890788054289,1.8010278330145,0.143137766331469,0.522765012998325
"MAP4K2",-0.198574226793667,-0.25342277781034,-0.645529549406949,-0.135136635938231,2.72873886802136,1.82616329264085,0.143160059885413,0.522765012998325
"AC005400.1",0.109922790033088,0.00678530314908095,0.320413340252939,-0.228314301835539,3.87112020544919,1.83104511882012,0.143208948683155,0.522765012998325
"C1orf100",2.06348621330441,2.51147688250812,2.14967390676038,1.56937428487253,0.12730171430005,1.79886979824825,0.143258698496863,0.522765012998325
"TCEANC2",-0.275463339612904,-0.295273337742703,-0.139115941374892,0.0393372987556727,4.29856305292315,1.83106513138874,0.143260867360889,0.522765012998325
"CLMP",0.182397993149377,0.497660465617319,0.819124171896126,0.744293893680842,1.90335586790342,1.82037944730042,0.143279565019558,0.522765012998325
"PC",-0.379603653618494,-0.470340860950916,-0.141818961900786,-0.221497530284706,7.48035711593972,1.83073444927849,0.143285623301188,0.522765012998325
"SIPA1L2",-0.221694281998875,-0.93929785452787,-0.216334711829767,0.0469813513450801,4.57947967832205,1.83075135825319,0.143287848375196,0.522765012998325
"LINC01786",-0.441697659099127,-0.660801923572711,-0.865779962498396,-0.255234145215229,3.29060660531823,1.82843814135339,0.143333328021195,0.522765012998325
"C14orf132",0.298604835905546,0.255763318020429,0.0274885388202075,-0.257233391808921,3.62824260139341,1.82995538014145,0.143351798127927,0.522765012998325
"ACSBG1",0.761433182457337,1.5998254693946,1.21003285812784,1.134852119853,0.150280312386348,1.79983531868452,0.143400031613803,0.522765012998325
"AC008883.1",0.250948072822399,0.884081730783514,0.856428899284465,-0.424454988403251,3.66010426112255,1.83033682733652,0.143402275458379,0.522765012998325
"RAET1E",2.60159171430948,2.68626600485264,2.90613283867,2.20122437963516,0.975427801288233,1.80823779269418,0.143437875906409,0.522765012998325
"E2F1",1.44204294409063,1.83385470850735,2.21118038202951,2.82723408872358,0.0567341428529138,1.80015827606699,0.14348582993426,0.522765012998325
"IGLL1",-1.06176750114929,-1.12790333282519,-1.0958270461053,-2.40357249735228,0.245236278382149,1.79805711307859,0.143514175667792,0.522765012998325
"ERBB4",0.419987888767692,0.427884512157699,0.988036309223062,0.861069100813979,2.7618058153887,1.8252629831362,0.143536433539747,0.522765012998325
"LINC02078",0.559380529013588,1.13985809647668,1.27061692788773,0.673278974729108,1.45032732350328,1.81463404598173,0.143546092814936,0.522765012998325
"C6orf141",1.78904744417958,1.30885615472106,1.40184163555347,2.65111697924995,2.69493790329036,1.82236363099172,0.143643842691144,0.522765012998325
"ZNF529",0.264816800257944,0.301950739464291,0.515954997679878,0.351220785055002,4.85678960768833,1.82883109181084,0.143699654458298,0.522765012998325
"MPP6",0.251853851606672,0.22739235545343,0.371848407741408,-0.0908022122242088,6.74162760165689,1.82854020543574,0.143706760895797,0.522765012998325
"ROBO4",0.602977655964198,0.592719608501075,-0.619025475953504,1.26832375000604,1.43470691271745,1.80899732288873,0.143713458812421,0.522765012998325
"LAPTM5",1.81234515053369,2.93095650090102,1.96437035409978,2.70344552663464,0.469117650689173,1.79992819735106,0.143723508656801,0.522765012998325
"COQ5",-0.577988583150801,-0.559698441464444,-0.534182119400192,-0.26766883609886,5.30857736477409,1.8286250483204,0.143728512617618,0.522765012998325
"ARHGEF3",-0.010628180755837,0.603568512305795,-0.0913714852960294,0.775125275786968,3.00920280830632,1.82509480345537,0.143764391503829,0.522765012998325
"RBMX",-0.133508272692007,-0.199008280983516,-0.332440337856294,-0.390618286508933,6.98549380749397,1.82821548242146,0.143767678787433,0.522765012998325
"SETD1B",-0.105166872049579,-0.167163802633342,-0.386126212566965,-0.190152851791988,4.98688076082201,1.82847062489684,0.143770128889084,0.522765012998325
"PTPRU",-0.414528638357888,-0.516340658849661,-0.802112455883268,-0.24302804549243,4.38702303717568,1.82835749942389,0.143779044833554,0.522765012998325
"CAVIN4",2.89087588328136,3.40099071121105,3.10544892233165,3.45543780818137,0.238702811966927,1.80218138351367,0.143784002718881,0.522765012998325
"AC024145.1",1.26877783732993,1.85178380982295,1.65159263143329,0.378056048212901,6.66652962095386,1.82747133408481,0.14391074051331,0.523114283450142
"CLHC1",0.135197478180227,0.147773719974632,0.450328378819317,0.526789564948858,3.98295382459758,1.82715368025533,0.143960940751688,0.523114283450142
"AL133444.1",1.33597782019148,2.555151959596,2.30229880887985,1.6756517445201,0.455292600773668,1.79980154609898,0.143980913070731,0.523114283450142
"ANGEL2",0.44775782750012,0.360436598272687,0.340223553187124,0.060298886785725,4.90410492916411,1.82728592178345,0.143995529245401,0.523114283450142
"CPLX4",0.259906518802933,0.159547458361633,0.404996052342135,2.18445070762952,-0.930417237256108,1.77954258757829,0.144004488551326,0.523114283450142
"VLDLR-AS1",1.01741150617765,1.52652282687437,0.840993255782588,1.31729499982078,2.15257667969126,1.81796666077606,0.144042237125433,0.523161007057854
"AL157756.1",0.28434372354384,0.322686314374259,0.0990119498473,-0.262345629746083,2.51465033563813,1.8211438436826,0.144123640063855,0.523192767901904
"AC084781.1",0.755679393380419,0.283188265219659,0.352478285316034,-0.392792879011574,1.32296177513104,1.80982381465005,0.144129616952955,0.523192767901904
"SLFN12L",1.06731484346936,1.5408154308965,0.120817488237797,1.08084547588462,2.12306545461845,1.81360282093576,0.144162733187669,0.523192767901904
"GRIP2",4.57772829138965,5.15198830665692,4.53523259141523,5.50301658748466,-0.618606081349362,1.78837094127862,0.144209350727355,0.523192767901904
"AL033530.1",-1.20871448109296,-1.0981972642378,-1.02251377723954,-0.827809259108937,2.08362671976697,1.8153999308019,0.144216792081518,0.523192767901904
"SMUG1",-0.303367542837816,-0.736209067417078,-0.497200030685267,-0.419275013308038,4.2833972522659,1.82591908889156,0.144219709328861,0.523192767901904
"VPS4B",0.257871138885027,0.160968545129242,0.0940030066698812,-0.0809115523405147,5.58489267143304,1.82547237012502,0.1443166410214,0.523192767901904
"LINC01595",2.11320514099672,1.91871699919508,1.69759544134111,3.42391900889693,6.29976950266661,1.82536310959631,0.144325466645489,0.523192767901904
"UPK3BL2",-0.0471381346456459,-0.313452917263957,-0.258810859243918,0.733220893606618,0.901542181022033,1.80541011999427,0.144390460029767,0.523192767901904
"SMARCAL1",0.440603528510252,0.489752408160325,0.48537428896235,0.302760216830845,4.51975913430123,1.82517921398218,0.144405773969396,0.523192767901904
"PIK3CD",0.694282738531387,1.36515882217602,0.131605829223395,0.971180764659147,2.33757894284739,1.81493272786641,0.144416612763766,0.523192767901904
"AC008649.2",0.852116046252403,1.42777138624959,1.29910593575057,0.816138070020894,1.46914613851864,1.81014064826434,0.14442376205762,0.523192767901904
"AC009315.1",1.61910885114906,2.2376843177144,2.63478604823943,2.67872451546281,3.1503353798531,1.82303102534255,0.144436692805389,0.523192767901904
"AC112493.1",1.43328580328395,0.845088449880308,0.723433607287059,0.714354674435014,1.66647197172477,1.81075921341649,0.144474131204245,0.523192767901904
"ELOVL2-AS1",0.844803258399873,1.42995073686656,1.16548878997254,1.43271160887386,2.66265632174592,1.82066246937067,0.144479907014718,0.523192767901904
"HIC1",5.25365414904648,5.52516826707568,5.03351629289155,4.70140313187341,-0.395122114422301,1.78938556582981,0.14449502122174,0.523192767901904
"TYW3",-0.0415900289440558,-0.179020312466411,-0.00245666046701456,-0.312571508976768,4.22503318687517,1.8245711598737,0.144497855888243,0.523192767901904
"AC060765.1",4.62731473118836,5.22381142908462,5.72478389242787,5.31897989863917,-0.32353514242992,1.79019749297591,0.144498963487701,0.523192767901904
