"","logFC","logCPM","F","PValue","FDR"
"REEP1",1.14064266734026,1.46882006969619,11.1229954504365,0.00174262945156446,0.179741460443204
"THBS1",2.42029232302095,1.09246725645812,11.0521971680981,0.00174534586052244,0.179741460443204
"CCDC73",-0.693318013566579,6.0688355216291,11.3580686256459,0.00174990099550532,0.179741460443204
"VWF",0.927583790970033,1.90321351026275,11.1829085546779,0.0017510809772295,0.179741460443204
"LMTK3",1.75889607147046,0.259666885584331,10.9295142641471,0.00175278276999604,0.179741460443204
"CTSD",1.51459779578724,4.38573147108452,11.3281328056324,0.00177365395471849,0.180998803087825
"SHC4",1.27690234059887,1.10016976124123,11.0348516325611,0.0017837888788025,0.181153670580609
"CEP131",0.965574482295388,2.27605638239184,11.1412438367746,0.0018126492095152,0.18280576468374
"KCNN2",-1.05306328886385,7.27306691705586,11.265417708645,0.00181744861663503,0.18280576468374
"MCTP2",1.35518888531015,5.25094395502682,11.2551617310676,0.00182724466012241,0.182915891643301
"WFDC10B",2.52852202103595,-0.904605943048276,10.6185543801411,0.00184910128877159,0.184226574846239
"EBF4",1.50523965337001,2.99765760053903,11.1072962080006,0.00188806429911221,0.187221168377061
"CDH6",2.28736155685069,1.09038508014491,10.8486331436765,0.00191111189342287,0.1886168742889
"MICALL2",1.2348128701673,4.27742045257436,11.1225424297068,0.001930690288827,0.188645267319975
"MMP14",1.14052151759828,1.53176390679499,10.8616626899037,0.00193431864921792,0.188645267319975
"IL1RL2",-1.02580584610504,3.75482538174429,11.10762309323,0.00193832069932045,0.188645267319975
"AC087645.2",1.9332451872859,-0.257981336846788,10.5973813704403,0.00194965182060515,0.18887364319245
"CDC42BPG",1.21548204636411,1.48125474289057,10.8157541361193,0.00200081155713031,0.192940644743089
"KPNA5",-0.600334113966171,4.30112098148759,11.0046882252784,0.00202781476456804,0.193326528298613
"DIPK2B",1.93138048431071,-0.392354473601135,10.468562242154,0.00203266729043779,0.193326528298613
"BCAP31",0.717062479288706,3.54625536522097,10.9725973291106,0.00203944081447095,0.193326528298613
"LZTFL1",-0.642859412283995,4.05323360220343,10.9863445920576,0.00204159876711503,0.193326528298613
"RMST",1.62354693167269,0.878781289441509,10.679634465339,0.00205676128844761,0.193675320053886
"SLC22A15",2.52925700063764,2.17829922632961,10.7624529060688,0.00207400531116632,0.193675320053886
"NTF3",-1.38632924950689,4.76313872006929,10.9485442270169,0.00207612434651026,0.193675320053886
"AMOTL1",-0.726832422138888,6.14389807648478,10.9385284191257,0.00208220133658185,0.193675320053886
"AC137932.1",-2.93505608561893,0.191577236937503,10.5722909912954,0.0020913470484365,0.193675320053886
"PFKFB2",0.828666617385121,2.78666182174436,10.8261575308495,0.00213285817082112,0.196653265206147
"MCF2L",0.747204122744316,5.30793032437141,10.7878809099688,0.00221928159393489,0.203599802728796
"DUSP8",2.08734725029676,0.379958097658841,10.4718931359798,0.00222756895764547,0.203599802728796
"TAFA2",-0.773416708171897,6.35666281204602,10.7620969379079,0.00224121210976181,0.203884709869559
"ROCR",2.63186350848649,-0.182976262980224,10.267397378135,0.00225008337407181,0.203884709869559
"LINC01473",-0.660468740250447,8.43893144210341,10.7181833934709,0.00228225987791036,0.203990726431563
"CCL20",3.84591813245342,-1.20025182817509,10.2197792758626,0.00228924356739496,0.203990726431563
"PRRG3",1.91220904784187,1.31760318860194,10.4547272643094,0.00229292659357576,0.203990726431563
"TSPYL1",0.771095708553924,2.9040317340799,10.6640900858925,0.00229714457045946,0.203990726431563
"TRPM1",-3.14502684597979,2.3151626148453,10.4796135735516,0.00230610440068774,0.203990726431563
