"","logFC","logCPM","F","PValue","FDR"
"TST",0.767197852707544,6.04234642756195,9.92399534300116,0.00317753278460513,0.333534851428848
"POLR2L",1.87062135871885,3.26318155916285,9.71837323190111,0.00318884070559966,0.333534851428848
"MBLAC2",-0.898679786523915,3.63294788923776,9.77863672380027,0.00319779933731362,0.333534851428848
"LINC02763",1.30476329900824,4.07580773528333,9.75915053982939,0.00322915023175199,0.333957986516724
"IGKC",2.37453732319359,3.20328952807979,9.67201018743837,0.00324571723170969,0.333957986516724
"SMIM18",-3.3626070735863,2.48271893857271,9.51980484355454,0.00332964635968528,0.337733023578789
"RBM20",2.09190018986312,3.93990814093445,9.743522099616,0.00333859751567977,0.337733023578789
"CTSD",1.54912473277533,4.94989148176466,9.79502337116291,0.00336648786878191,0.337733023578789
"ATOX1",0.819600952791033,5.0403683251871,9.72596888586984,0.00343897077033438,0.337733023578789
"AMOTL1",-0.81077724709979,6.12415055981244,9.72046271659538,0.00347035098074472,0.337733023578789
"COL23A1",1.1259411099375,3.12809453253053,9.48829764001762,0.00350975675328133,0.337733023578789
"ZNF654",-0.729221972159516,6.17386138242906,9.6931384829379,0.00351067063554729,0.337733023578789
"FBXW9",1.61951914113305,2.24182641953834,9.32139977510028,0.00351094685743389,0.337733023578789
"KCNJ14",0.829835129191704,3.65427109387728,9.54676354454527,0.00352644446762343,0.337733023578789
"ZDHHC19",1.05037495808002,3.45904024752928,9.51021011250925,0.00352959489780694,0.337733023578789
"EBF4",1.68558501963102,3.41303290156623,9.46797769980387,0.00355034693474204,0.337733023578789
"COL7A1",2.41778806482576,3.18053821327342,9.40871461168089,0.00356199782266611,0.337733023578789
"AMMECR1",-1.68316130374318,6.61100634798056,9.72767051591332,0.00357072608327981,0.337733023578789
"PRRG3",2.45422057813393,1.88918948408247,9.18385806513054,0.00365260001408083,0.343344401323598
"ARHGAP22",1.92811005830298,2.49504836992996,9.2375045660023,0.00371493853381659,0.347061864987478
"TIMP2",1.61329607099583,2.6039474309139,9.2464730759854,0.00375153385158382,0.348343643243405
"JOSD1",0.878195027373141,3.89713886600761,9.4110192744778,0.00379678081213274,0.350337501108585
"CAP2",0.886047290264248,5.51614573442017,9.49765849376229,0.00381901925295673,0.350337501108585
"EPCAM-DT",1.24622875210493,2.78572924745204,9.17686267056022,0.00393891763872866,0.355267323811129
"LINC02672",3.87534021496156,2.18598751351726,9.0947920463225,0.00394206870562767,0.355267323811129
"AC097515.1",-2.43350739972627,2.62752778951224,9.0976923461463,0.0039427487341792,0.355267323811129
"ARRB1",1.57204995456613,4.52485562887091,9.36055637796496,0.00399986558025292,0.355325077446282
"DDT",1.59104260058863,5.46433811036511,9.43499368959432,0.00400864536257834,0.355325077446282
"CASZ1",0.852454997333685,4.10656150426497,9.30818016854237,0.0040133906830024,0.355325077446282
"SUSD1",1.30988650690529,3.09690492449382,9.15731674128589,0.00407698320818608,0.358868787828079
"C8B",-0.720929552416824,8.20180229660473,9.33022956490793,0.00410273583607242,0.359060122481096
"PHLDB1",1.57303078259786,2.22778514298147,8.96278760611167,0.00417173902119404,0.363012810369959
"SPECC1",1.5814015479668,2.35314871627765,8.86199644591492,0.00436441179173139,0.376161442521855
"ST14",1.1984491892089,3.40473170140593,9.00670441680392,0.00439632801135565,0.376161442521855
"EVC2",1.47192764491566,3.59263589632014,9.03016359338028,0.004406375807712,0.376161442521855
"LINC02819",-1.8388818006896,4.31743989554005,9.13286262488762,0.00442165078877148,0.376161442521855
"SLC22A25",-0.707073735333325,9.4640172879432,9.08086594409087,0.00457635150758909,0.387159337542037
