signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_top250,ABCB4,PC,True,11,-0.16329877433368523,1.0,5.357340967074884e-07,8.55805266305892e-07
unsupervised_top250,C3,PP,True,7,-0.1589880924025165,1.0,4.292646731701371e-06,6.045981312255452e-06
unsupervised_top250,HP,PP,True,10,-0.15784200835966353,1.0,2.2744522756945062e-06,3.3252226252843656e-06
unsupervised_top250,RTKN,PP,True,7,-0.1548272089698295,1.0,0.00011891703881893858,0.00014753975039570542
unsupervised_top250,EPDR1,PC,True,7,-0.1532714804297319,1.0,2.1346550501902773e-06,3.1484587760918543e-06
unsupervised_top250,DTNB,PC,True,7,-0.15245219143524263,1.0,3.229165250298131e-05,4.2266560867776584e-05
unsupervised_top250,FAAH2,PP,True,6,-0.1523539994958282,1.0,1.0730021234506301e-06,1.6457087782985125e-06
unsupervised_top250,TDO2,PP,True,8,-0.15010133832324607,1.0,5.5325063227578864e-08,1.0207576241250713e-07
unsupervised_top250,GPLD1,PP,True,12,-0.14924484378921304,1.0,4.012667557660103e-08,7.571070863509627e-08
unsupervised_top250,GSE1,PC,True,10,-0.1457340216804307,1.0,3.2324883346184206e-07,5.316592655622402e-07
unsupervised_top250,ARG1,PP,True,7,-0.14140559825111781,1.0,0.00015731019410332247,0.00019231075073755804
unsupervised_top250,SLC1A1,PP,True,12,-0.14105041959526712,1.0,8.191666501005835e-08,1.442194806515112e-07
unsupervised_top250,SLCO1B1,PC,True,10,-0.14039851717249846,1.0,6.566205079771842e-07,1.042254774566959e-06
unsupervised_top250,PPP2R1B,PP,True,12,-0.13561610944829908,1.0,2.033724980140904e-08,3.9721191018377035e-08
unsupervised_top250,LCOR,PC,True,13,-0.13468629551238956,1.0,5.973777009099895e-08,1.0901052936313676e-07
unsupervised_top250,SH3D19,PC,True,9,-0.13407495627420832,1.0,1.39940827095372e-06,2.1012136200506303e-06
unsupervised_top250,PDXK,PC,True,8,-0.13367758576939048,1.0,0.0001542222764629216,0.00018899788782220786
