signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
paper2_top100,NDUFC2,PP,True,7,0.11827219102469642,0.0,0.004662557912056172,0.006239106270808979
paper2_top100,MIF,PP,True,10,0.1250235005590607,0.0,2.8963142070310208e-05,5.2815141422330384e-05
paper2_top100,APOC3,PP,True,9,0.1265070171103806,0.0,5.529378202214656e-07,1.5350214113610833e-06
paper2_top100,GCHFR,PP,True,13,0.135221630412851,0.0,4.830421499944083e-06,1.020975453397272e-05
paper2_top100,ATP5MG,PP,True,7,0.1397209927905388,0.0,0.0026815325594136195,0.003722127283962188
paper2_top100,KIFC2,PC,True,9,0.14853065085487832,0.1111111111111111,0.0009736590730875208,0.001472362500766495
paper2_top100,PGLYRP2,PP,True,10,0.1580417675864098,0.0,2.1934581664081323e-07,6.914969812744281e-07
paper2_top100,SERPINA3,PP,True,11,0.1612367436059819,0.0,1.0035740433764776e-08,4.552799318732313e-08
paper2_top100,ENGASE,PC,True,9,0.16532044966204584,0.0,0.0011659386107472326,0.001748907916120849
paper2_top100,PCOLCE,PP,True,13,0.16766887354637458,0.0,3.1794003813515687e-06,7.124921336522793e-06
paper2_top100,PFN1,PP,True,13,0.17143604506814022,0.0,6.437530677330054e-09,3.0702069384189486e-08
paper2_top100,ORM2,PP,True,9,0.17674037678248597,0.0,2.8085206037854106e-06,6.449195460544276e-06
paper2_top100,SRRM2,PC,True,8,0.18115262135174692,0.0,1.4532267442060056e-05,2.8452649939191267e-05
paper2_top100,RDH11,PP,True,11,0.18260688023854338,0.0,7.47866662713069e-07,1.9319888786754283e-06
paper2_top100,TF,PP,True,8,0.19366173744597828,0.0,2.6965595038161326e-05,4.965941264453472e-05
paper2_top100,PRDX2,PP,True,6,0.2022078882354049,0.0,0.0003065120313927567,0.00048727553708592094
paper2_top100,ABCA8,PC,True,9,0.204076603582386,0.0,5.1301000127096185e-05,9.001873607207443e-05
paper2_top100,NDUFB9,PP,True,11,0.21019825730525518,0.0,3.2198307924513732e-06,7.129625326142327e-06
paper2_top100,COX6A1,PP,True,8,0.21505530624590002,0.0,1.8154000136648084e-06,4.329030801816081e-06
paper2_top100,APOE,PP,True,10,0.21534044643246525,0.0,2.443427972018164e-07,7.330283916054493e-07
paper2_top100,IL32,PP,True,8,0.2209594801654567,0.0,3.1352081722292156e-05,5.661638058588681e-05
paper2_top100,CLU,PP,True,11,0.22688196046576364,0.0,3.1759167513718134e-10,2.045100141197849e-09
paper2_top100,SHROOM1,PC,True,10,0.2377779182882868,0.0,2.353317703657471e-07,7.175690047217862e-07
paper2_top100,FGB,PP,True,9,0.24124327548345484,0.0,3.55047665695969e-08,1.3207773163890046e-07
paper2_top100,AMBP,PP,True,11,0.24336649020370993,0.0,5.998144894768128e-11,6.562676178981598e-10
paper2_top100,HRG,PP,True,10,0.24938328497764192,0.0,1.665216709237907e-08,7.203030416703505e-08
paper2_top100,SDC1,PP,True,11,0.25406913264551084,0.0,4.6371176088348295e-10,2.6953246101352443e-09
paper2_top100,ROMO1,PP,True,10,0.2632817553114716,0.0,1.7088634453749833e-08,7.223831837266975e-08
paper2_top100,ALB,PP,True,11,0.26614841491972735,0.0,4.052810032027143e-10,2.431686019216286e-09
paper2_top100,FABP1,PP,True,8,0.288861507644124,0.0,1.1622035365939592e-07,3.8601760322585075e-07
paper2_top100,NDUFA2,PP,True,11,0.2908752095266467,0.0,7.043255372379306e-09,3.2751137481563774e-08
paper2_top100,IFITM3,PP,True,12,0.3519736095782305,0.0,1.300725510320199e-10,1.0997042950888955e-09
paper2_top100,APOC1,PP,True,8,0.36690453780317583,0.0,2.327055561680345e-08,9.017340301511337e-08
